ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,82494.2
1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,71320.2
1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,79684.2
1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,89653.4
0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,82913.2
1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,70424.2
1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,83841.6
1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,69470.2
1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,81124.4
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,78630.2
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,74676.4
1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,80093.6
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,79412.8
1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,82777.0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,63022.4
1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,84020.4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,61377.6
1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,94418.2
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,57273.0
1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,85606.4
0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,68451.4
1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,95744.0
1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,82613.0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,68585.0
1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,88262.0
1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,82091.2
0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,94792.0
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,71604.2
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,78400.8
1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,91051.6
1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,87784.2
0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,95388.6
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,58999.6
0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,85648.0
1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,74326.0
0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,63053.2
0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,75508.2
1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,76145.8
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,62989.0
1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,99878.2
0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,73593.8
0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,68409.4
1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,72300.0
0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,69616.6
1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,87177.4
1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,93798.6
0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,74301.6
1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,82287.6
1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,72692.6
1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,83752.8
1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,86886.6
1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,76369.8
0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,99463.2
0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,80000.6
0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,101167.4
1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,77467.8
1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,65672.6
1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,92775.2
0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,79970.6
0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,86180.6
0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,91274.8
1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,79615.8
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,64280.0
1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,84098.6
1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,92307.6
1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,80277.8
1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,82203.8
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,70036.2
0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,66554.0
1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,70508.2
0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,72959.0
0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,72727.2
0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,76902.2
1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,67673.8
0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,73989.2
1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,90946.4
1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,87851.2
0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,77984.8
0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,66662.8
1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,84290.6
0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,71511.8
0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,78605.8
0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,89039.6
0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,77481.2
1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,76641.6
1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,78085.6
1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,76167.0
0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,82113.4
0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,83081.6
1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,68640.4
1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,85050.4
1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,75276.6
1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,67250.6
1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,88965.2
1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,79321.0
1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,68574.6
1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,85433.6
0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,96055.8
0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,82796.4
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,73001.4
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,75964.2
0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,76472.2
1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,86959.8
1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,69058.0
1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,73437.4
1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,81147.0
1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,65551.8
1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,94976.2
1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,85129.4
1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,86567.0
0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,87724.6
1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,90523.6
0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,66204.0
1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,64514.6
0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,78479.0
1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,74592.4
0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,79442.8
1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,84482.0
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,73760.4
0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,88735.8
1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,96037.2
1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,77509.8
1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,82977.6
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,68980.4
0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,89242.4
1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,80952.0
0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,72946.0
1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,72875.4
1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,99528.4
0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,67279.8
0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,74264.0
1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,92025.2
0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,80484.0
1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,79270.4
0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,96083.4
0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,86434.4
0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,67348.4
1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,86780.4
1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,96860.6
1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,64064.8
1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,86014.6
0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,63212.0
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,64991.2
0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,81341.2
1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,82825.6
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,91359.6
1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,69891.6
0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,77899.8
1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,67426.6
0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,77079.0
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,62794.0
0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,83244.4
0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,75122.0
1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,61248.2
0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,77892.4
0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,79522.0
0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,74337.2
0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,69240.6
1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,75556.2
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,75079.4
1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,83080.0
0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,90286.6
0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,79770.0
0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,86255.6
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,82953.6
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57127.4
0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,87114.4
1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,93069.2
1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,72931.2
1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,72718.8
1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,82134.6
0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,76951.2
1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,65930.8
1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,73007.4
1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,82300.4
1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,79024.6
0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,73883.4
0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,91150.4
1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,82881.2
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,70181.0
0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,80479.4
1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,71058.4
0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,62765.2
0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,68371.4
1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,79075.6
1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,90880.6
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,90508.8
0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,90274.8
0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,69964.6
0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,84111.2
0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,84545.4
0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,69755.6
1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,80222.4
1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,70547.0
1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,67892.6
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,71194.4
1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,60373.4
1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,83120.2
1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,84375.4
0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,86051.8
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,67541.6
1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,70643.4
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,74509.6
1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,78098.0
0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,93626.4
0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,62774.0
1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,73143.6
0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,82548.8
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,78300.0
0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,83168.0
0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,68004.4
0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,87458.8
0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,77907.6
1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,77329.4
1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,92729.0
0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,88939.0
0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,71900.2
0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,90694.0
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,63185.8
0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,72256.0
0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,82999.0
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,65926.8
1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,85958.8
0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,82750.4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55426.0
0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,64032.6
0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,73302.0
1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,85196.2
1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,79343.8
1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,90377.8
0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,68767.2
0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,86723.4
0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,73554.8
1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,88352.8
0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,88287.2
1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,65847.2
1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,91677.0
1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,93761.0
1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,89881.8
0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,82634.0
1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,88145.2
1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,94227.2
0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,73294.2
0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,83519.2
0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,79978.6
0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,80814.4
0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,70737.0
1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,77184.4
1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,65956.8
1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,82908.4
1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,60701.6
1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,84146.0
1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,70504.8
1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,76224.8
1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,59275.6
1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,70323.4
0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,80783.0
1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,90311.6
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,84601.0
1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,74115.8
1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,75411.6
1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,85217.8
1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,61747.6
0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,85604.6
0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,92168.2
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,80773.2
0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,90570.6
1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,78941.4
0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,89174.4
0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,80682.2
0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,87414.0
0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,83905.4
1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,91164.4
0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,82128.2
1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,87441.6
1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,93623.6
1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,69205.4
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,84106.6
0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,82320.0
0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,72441.8
0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,64217.8
1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,79253.0
0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,90894.0
1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,87198.0
0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,86216.0
0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,84881.4
1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,73923.4
1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,67692.6
1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,87542.0
1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,64529.2
1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,71884.2
0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,91071.2
0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,86666.6
1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,82602.0
1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,80948.2
1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,89058.8
0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,89820.6
0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,87507.4
1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,88148.6
0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,69869.4
0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,68301.4
0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,73569.2
1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,71811.8
0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,86009.2
1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,76215.6
1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,80645.8
0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,83002.8
1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,80980.8
0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,65400.2
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,82975.2
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,85303.8
1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,67318.4
1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,84569.2
1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,66620.0
1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,78643.6
0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,80036.0
0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,96474.8
0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,61659.2
1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,71876.0
0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,71492.8
1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,85769.6
0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,91865.0
0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,85346.8
0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,89582.6
1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,84367.0
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,83217.0
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,82559.2
1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,82614.4
0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,77516.0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,67428.8
0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,85164.0
1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,90404.0
1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,65874.2
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,87285.4
1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,92817.6
0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,75230.8
0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,78145.0
1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,73641.8
1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,70755.4
0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,59374.6
0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,81731.2
1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,65315.8
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,62054.2
1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,89906.0
0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,66060.0
1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,75529.0
0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,80028.2
0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,76667.8
1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,83745.0
0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,69592.4
1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,85195.0
1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,66880.8
0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,71339.0
0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,62090.6
0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,91388.8
1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,89181.4
0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,90546.4
0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,66999.4
0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,66668.4
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,59343.0
0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,76823.4
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,74759.4
0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,90124.4
0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,85349.4
1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,88056.0
1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,76458.0
1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,92329.0
0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,82409.2
0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,75554.6
1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,67369.0
0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,60165.0
0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,72469.2
1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,65358.8
1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,88884.6
0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,77872.8
