ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,68255.2
1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,76595.4
1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,81841.4
1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,73996.4
1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,69999.0
0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,95401.0
1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,65677.8
0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,79084.0
1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,65799.2
0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,83157.4
0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,71126.4
1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,74260.8
0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,78409.8
1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,75626.2
0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,83269.8
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,80911.6
0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,79071.6
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,73549.4
0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,87073.2
0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,82441.0
1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,60682.6
1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,69852.6
0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,75635.8
1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,78319.2
0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,61064.8
0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,73606.2
1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,66072.6
0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,82187.8
0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,80850.6
1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,74043.8
0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,71877.4
1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,84155.6
1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,63688.2
1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,82462.8
1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,61905.4
1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,90254.4
1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,78345.4
0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,85142.4
1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,80493.0
1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,75698.2
1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,87218.0
1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,92161.2
1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,87390.2
1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65959.6
0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,85094.4
0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,90399.2
1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,81946.8
1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,70841.6
0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,81914.6
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,63062.4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,67251.4
1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,75621.2
1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,89527.8
0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,85193.6
0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,91846.8
0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,80054.6
0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,95947.8
1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,66974.2
0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,66675.0
1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,81317.8
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,82516.4
0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,78837.4
0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,95321.2
1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,67784.0
0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,82669.0
0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,90941.0
1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,80618.6
1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,72778.4
1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,65712.2
1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,92355.8
0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,74244.6
1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,78511.4
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,91481.6
0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,74412.2
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,86384.4
1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,62902.4
1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,77328.2
1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,96840.0
0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,62524.2
0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,75249.0
1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,70760.6
1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,80524.2
0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,92274.8
1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,71864.8
1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,71754.8
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,70235.2
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,72903.0
1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,65387.0
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,80077.8
0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,67701.4
0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,75946.4
1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,89619.0
1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,72440.6
1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,72239.8
0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,89033.4
1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,58400.4
0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,98423.6
1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,86181.0
1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,88375.6
1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,72562.2
0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,78688.4
1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,64782.8
1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,82513.8
0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,84240.0
1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,85551.2
0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,66876.8
0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,73087.0
1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,88022.4
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,74688.8
0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,93882.6
0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,72549.4
0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,86334.4
0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,82204.0
0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,79232.0
0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,88149.4
0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,80290.0
0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,83543.0
1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,76768.6
1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,90014.6
1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,77960.2
0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,92852.0
1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,64070.8
1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,67281.0
1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,91952.6
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,65601.6
1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,65734.4
1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,69439.0
1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,80588.8
0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,69287.0
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,77435.0
0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,90586.0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63794.4
1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,71937.0
0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,92046.6
1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,71223.8
0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,66222.4
1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,79925.2
0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,84697.6
1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,81866.2
0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,84980.0
0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,82913.2
0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,85171.2
1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,66221.6
0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,101167.4
0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,73277.0
0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,77400.4
0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,83733.6
1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,62473.2
1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,86200.4
1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,92474.8
1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,70851.8
0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,81858.8
1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,66140.4
1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,79266.6
0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,70330.0
1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,84591.8
1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,77787.0
0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,83565.6
1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,66615.2
0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,76435.0
0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,83205.8
0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,89230.4
1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,79244.2
1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,97425.8
1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,82960.2
0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,74615.4
0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,83752.0
0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,89242.4
1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,83747.6
1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,62471.6
0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,76840.0
0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,80951.0
0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,73461.6
0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,72775.0
1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,75478.4
1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,68885.4
0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,94302.0
0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,74572.0
1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,80710.0
0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,77188.2
1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,71888.8
0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,79296.4
0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,76065.4
0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,66913.8
1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,74377.0
0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,85451.4
0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,80772.4
1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,81470.6
0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,64571.8
1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,84188.8
0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,68219.4
1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,81190.2
1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,93514.6
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,70278.6
1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,78125.4
1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,89305.8
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,63175.2
1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,62711.2
1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,82878.2
1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,79287.4
1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,95436.6
0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,76507.2
1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,71481.0
1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,65320.4
1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,61377.4
0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,75552.4
0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,76560.0
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,90598.0
0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,89553.2
0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,70461.4
1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,83161.6
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,66117.4
0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,92475.8
0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,86418.2
1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,64728.0
1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,82435.0
0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,60261.2
1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,75113.8
0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,77298.2
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,75147.8
1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,87799.2
0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,82612.8
0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,66183.2
1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,70121.6
0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,91612.8
1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,88310.2
0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,79652.4
0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,78981.0
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,80346.8
0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,60778.6
0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,74649.8
0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,75159.8
0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,90160.4
0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,79734.4
1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,77357.4
0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,81480.4
1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,65645.8
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,77267.0
0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,80060.8
1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,65369.4
0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,89748.6
0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,88730.6
1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,83745.0
0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,75989.0
1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,81727.4
0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,92447.4
1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,80015.8
1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,87492.6
0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,87196.6
0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,89878.4
1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,83947.2
1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,72483.8
0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,87492.6
1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,86858.2
0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,85263.8
1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,74315.8
0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,82494.2
0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,64258.6
0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,94714.4
0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,92789.0
0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,84855.8
1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,92009.6
0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,77484.0
1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,77961.0
0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,73288.4
1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,71078.0
0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,68083.8
1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,79514.8
1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,89364.0
1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,73129.4
1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,88989.4
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,63579.6
1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,83119.4
1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,78273.0
0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,81356.6
0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,68228.4
0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,85877.2
0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,67826.0
0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,74221.0
1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,68538.6
1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,79453.4
1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,66530.0
1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,69029.2
0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,85235.8
0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,70270.8
1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,92791.2
0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,68352.2
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,77483.4
1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,85779.2
0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,81027.6
1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,80977.8
0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,61164.4
0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,68333.0
1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,75366.4
0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,81294.0
0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,93737.2
1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,80986.2
1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,85237.2
0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,78989.2
0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,88614.4
0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,70054.8
1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,76521.4
1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,85920.4
0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,86286.4
1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,76130.8
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,86697.2
0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,79294.6
1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,71786.4
1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,64037.4
0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,73667.0
1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,72386.0
0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,86962.0
0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,76928.2
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,67822.2
1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,89705.6
1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,83548.6
1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,70639.2
1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,69087.8
1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,78501.0
1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,76752.8
0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,96162.6
0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,91393.6
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,71102.2
0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,77320.2
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,59907.8
0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,86188.0
1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,71380.6
1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,78569.0
0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,79092.4
0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,91748.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,58718.2
1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,69153.0
1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,71980.0
0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,93788.2
0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,77360.4
0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,85767.4
1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,77587.4
0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,83228.6
0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,100500.8
1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,92075.8
1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,74278.8
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,72496.6
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,62469.6
1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,94157.0
1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,71789.0
0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,88709.0
0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,74288.6
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,78792.0
0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,86768.8
0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,67768.2
1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,87731.2
0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,95013.0
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,77393.2
1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,61062.0
1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,86103.8
1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,65985.2
1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,80762.6
0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,92098.6
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,60439.2
0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,69453.0
1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,80152.6
1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,90443.2
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,60670.2
1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,64971.4
1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,68198.6
0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,81540.2
0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,67236.4
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,69267.0
1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,72272.2
1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,71602.0
1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,89491.8
0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,82601.4
0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,90278.2
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,77567.2
1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,87115.8
